0.296864,-0.133894,-0.267871,1.627005,0.060733,-1.226819
0.296396,-0.138382,-0.260082,1.626983,0.076621,-1.229961
0.300617,-0.125839,-0.283629,1.642753,0.062803,-1.234621
0.300423,-0.125587,-0.284463,1.646801,0.076994,-1.238177
0.302398,-0.124715,-0.285097,1.651139,0.077437,-1.244911
0.304488,-0.128363,-0.279889,1.653083,0.077333,-1.246238
0.306513,-0.127565,-0.281121,1.657735,0.077603,-1.251341
0.308570,-0.124323,-0.285510,1.663509,0.077679,-1.259165
0.312622,-0.141173,-0.256868,1.655258,0.065475,-1.258516
0.312711,-0.128188,-0.279365,1.669089,0.077961,-1.266079
0.314786,-0.130341,-0.273520,1.670071,0.078073,-1.274237
0.318767,-0.132679,-0.273173,1.675286,0.066574,-1.270928
0.319000,-0.125760,-0.286427,1.685074,0.078304,-1.274199
0.321095,-0.121170,-0.295176,1.693144,0.078505,-1.278075
0.323229,-0.129437,-0.279972,1.690278,0.078515,-1.282154
0.325352,-0.128841,-0.281115,1.694844,0.078636,-1.286391
0.327513,-0.131340,-0.276586,1.696801,0.078577,-1.290442
0.329636,-0.132402,-0.274874,1.700060,0.078802,-1.294157
0.331991,-0.132265,-0.275393,1.704425,0.077652,-1.297893
0.335503,-0.129083,-0.281340,1.711503,0.069460,-1.302235
0.336159,-0.132025,-0.276045,1.712675,0.078829,-1.305788
0.338319,-0.132693,-0.274905,1.716127,0.079019,-1.309708
0.340513,-0.143319,-0.255308,1.710861,0.079053,-1.313394
0.342704,-0.138563,-0.264346,1.719143,0.079158,-1.317132
0.344920,-0.134476,-0.271693,1.726486,0.079143,-1.321702
0.347166,-0.135862,-0.269350,1.729362,0.079011,-1.325246
0.349535,-0.139599,-0.262498,1.730108,0.078175,-1.329037
0.351513,-0.130938,-0.278571,1.741454,0.079758,-1.333030
0.353860,-0.126327,-0.287172,1.749329,0.079153,-1.336888
0.355991,-0.136630,-0.268060,1.744319,0.079906,-1.340682
0.358387,-0.136620,-0.268089,1.748232,0.079101,-1.344541
0.360666,-0.137830,-0.265845,1.751028,0.079055,-1.348355
0.364029,-0.131563,-0.276653,1.760036,0.072524,-1.354047
0.365244,-0.135060,-0.270946,1.761080,0.078982,-1.356043
0.367545,-0.132483,-0.275559,1.767013,0.078943,-1.360143
0.369862,-0.138580,-0.264349,1.765580,0.078860,-1.363582
0.372183,-0.137499,-0.265348,1.769642,0.078782,-1.369278
0.374512,-0.135554,-0.268891,1.775071,0.078722,-1.373082
0.376852,-0.135738,-0.269249,1.779139,0.078646,-1.375322
0.380005,-0.135695,-0.267212,1.781728,0.073747,-1.383249
0.381578,-0.136719,-0.267304,1.785687,0.078348,-1.382721
0.384730,-0.127692,-0.284057,1.797390,0.073577,-1.386453
0.386326,-0.125775,-0.287547,1.802482,0.078106,-1.389956
0.388972,-0.129683,-0.280219,1.802896,0.076437,-1.393645
0.391089,-0.139599,-0.261643,1.797745,0.077957,-1.397266
0.394383,-0.132093,-0.275397,1.808057,0.072553,-1.401269
0.395918,-0.135763,-0.268450,1.808215,0.077597,-1.404742
0.398277,-0.133694,-0.272140,1.813533,0.077820,-1.408406
0.401215,-0.125658,-0.286955,1.824129,0.074662,-1.412069
0.403288,-0.129118,-0.279479,1.823982,0.076661,-1.417366
0.405660,-0.131290,-0.275759,1.825890,0.076940,-1.419999
0.408130,-0.132739,-0.273190,1.828294,0.076682,-1.422993
